,recall_mean,recall_std,precision_mean,precision_std,iou_mean,iou_std,num_chunks,chunk_size,chunk_overlap
511,87.5395736694336,30.30660057067871,3.8830173015594482,2.9271557331085205,3.8752007484436035,2.9208500385284424,2,450,175
512,92.2394790649414,24.423744201660156,2.8479607105255127,2.0056586265563965,2.8460352420806885,2.0045619010925293,3,450,175
513,94.87105560302734,19.164575576782227,2.1881630420684814,1.4661223888397217,2.187063694000244,1.4655314683914185,4,450,175
514,94.87105560302734,19.164575576782227,1.751242995262146,1.1699334383010864,1.7505420446395874,1.1695612668991089,5,450,175
515,94.87105560302734,19.164575576782227,1.45901358127594,0.9728049039840698,1.4585269689559937,0.9725480675697327,6,450,175
516,95.73920440673828,17.836833953857422,1.2580140829086304,0.8272915482521057,1.257670283317566,0.8270882368087769,7,450,175
517,95.73920440673828,17.836833953857422,1.1019244194030762,0.7276750206947327,1.1016640663146973,0.7275230884552002,8,450,175
518,96.75328826904297,14.181151390075684,0.9897955656051636,0.6405107378959656,0.9895731210708618,0.6404003500938416,9,450,175
519,96.75328826904297,14.181151390075684,0.8894954323768616,0.5749885439872742,0.8893154263496399,0.5748979449272156,10,450,175
520,74.09712219238281,41.84896469116211,6.531192302703857,5.494342803955078,6.471467018127441,5.466984748840332,1,450,200
521,89.76114654541016,29.053354263305664,4.161665916442871,3.1346471309661865,4.159085750579834,3.1343512535095215,2,450,200
522,93.44314575195312,22.727828979492188,2.8653600215911865,2.006402015686035,2.863870859146118,2.006263017654419,3,450,200
523,96.0747299194336,16.762489318847656,2.1874468326568604,1.4726972579956055,2.186602830886841,1.4726378917694092,4,450,200
524,97.68055725097656,12.370796203613281,1.770743727684021,1.1694746017456055,1.7702773809432983,1.1694200038909912,5,450,200
525,99.43679809570312,3.4316518306732178,1.5015498399734497,0.9597044587135315,1.5013349056243896,0.9596484899520874,6,450,200
526,99.43679809570312,3.4316518306732178,1.2884209156036377,0.8244638442993164,1.2882630825042725,0.8244231939315796,7,450,200
527,99.43679809570312,3.4316518306732178,1.1264066696166992,0.718420147895813,1.1262857913970947,0.718388557434082,8,450,200
528,99.43679809570312,3.4316518306732178,1.0013984441757202,0.6380935311317444,1.0013031959533691,0.6380687952041626,9,450,200
529,99.43679809570312,3.4316518306732178,0.9006454348564148,0.5730990767478943,0.9005687832832336,0.5730797052383423,10,450,200
530,74.9887466430664,42.26619338989258,6.661734104156494,5.8924102783203125,6.621334075927734,5.825122833251953,1,450,225
531,91.75566101074219,25.764347076416016,4.19345235824585,3.0150628089904785,4.188174724578857,3.012259006500244,2,450,225
532,93.51798248291016,23.302818298339844,2.853485107421875,2.0321526527404785,2.852508068084717,2.032423734664917,3,450,225
533,94.83377075195312,20.658388137817383,2.181030511856079,1.5024513006210327,2.1804802417755127,1.5026253461837769,4,450,225
534,96.95417785644531,16.229597091674805,1.7874966859817505,1.1981573104858398,1.7874186038970947,1.1981385946273804,5,450,225
535,96.95417785644531,16.229597091674805,1.4881410598754883,0.9958928227424622,1.488086223602295,0.9958792328834534,6,450,225
536,97.30174255371094,16.006723403930664,1.2758458852767944,0.8516600728034973,1.275818943977356,0.8516384959220886,7,450,225
537,98.6175308227539,11.402000427246094,1.1296190023422241,0.733934760093689,1.1295982599258423,0.7339182496070862,8,450,225
538,99.9333267211914,0.5774527192115784,1.0131993293762207,0.6441353559494019,1.0131829977035522,0.644122302532196,9,450,225
539,99.9333267211914,0.5774527192115784,0.9114730358123779,0.5794010758399963,0.911459743976593,0.5793904066085815,10,450,225
540,57.56393814086914,47.98725128173828,5.112707614898682,5.89237117767334,5.079991340637207,5.874117374420166,1,500,0
541,69.10480499267578,44.95674133300781,3.0258255004882812,3.0595924854278564,3.0209925174713135,3.056258201599121,2,500,0
542,76.99954223632812,40.70782470703125,2.1962642669677734,1.968545913696289,2.1940882205963135,1.967122197151184,3,500,0
543,79.6311264038086,38.83424377441406,1.6829581260681152,1.4533764123916626,1.6817314624786377,1.4525868892669678,4,500,0
544,89.71162414550781,29.076629638671875,1.4892467260360718,1.1325010061264038,1.4889237880706787,1.1324653625488281,5,500,0
